dr_asset_id,dr_discharge,dr_jurisdiction,dr_lat,dr_lon,dr_owner,dr_subtype,dr_subwatershed,dr_type
OCRC_256,Rush Creek,Ottawa County Water Resource Commissioner,42.8811875832,-85.7945149544,Ottawa County Water Resource Commissioner,15.0,Rush Creek,Storm Water Inlet Drain
OCRC_257,Rush Creek,Ottawa County Water Resource Commissioner,42.8814276457,-85.794520491,Ottawa County Water Resource Commissioner,15.0,Rush Creek,Storm Water Inlet Drain
OCRC_267,Rush Creek,Ottawa County Water Resource Commissioner,42.8814346906,-85.7954069363,Ottawa County Water Resource Commissioner,15.0,Rush Creek,Storm Water Inlet Drain
OCRC_268,Rush Creek,Ottawa County Water Resource Commissioner,42.8811830672,-85.7954114953,Ottawa County Water Resource Commissioner,15.0,Rush Creek,Storm Water Inlet Drain
OCRC_266,Rush Creek,Ottawa County Water Resource Commissioner,42.881461669000004,-85.7962990252,Ottawa County Water Resource Commissioner,15.0,Rush Creek,Storm Water Inlet Drain
OCRC_269,Rush Creek,Ottawa County Water Resource Commissioner,42.8811948035,-85.7963032287,Ottawa County Water Resource Commissioner,15.0,Rush Creek,Storm Water Inlet Drain
OCRC_260,Rush Creek,Ottawa County Water Resource Commissioner,42.881496131999995,-85.7972016539,Ottawa County Water Resource Commissioner,15.0,Rush Creek,Storm Water Inlet Drain
OCRC_261,Rush Creek,Ottawa County Water Resource Commissioner,42.881183281300004,-85.7972255226,Ottawa County Water Resource Commissioner,15.0,Rush Creek,Storm Water Inlet Drain
OCRC_263,Rush Creek,Ottawa County Water Resource Commissioner,42.8815165121,-85.798010665,Ottawa County Water Resource Commissioner,15.0,Rush Creek,Storm Water Inlet Drain
OCRC_265,Rush Creek,Ottawa County Water Resource Commissioner,42.881257138,-85.7980254002,Ottawa County Water Resource Commissioner,15.0,Rush Creek,Storm Water Inlet Drain
OCRC_262,Rush Creek,Ottawa County Water Resource Commissioner,42.8815589716,-85.79888238310001,Ottawa County Water Resource Commissioner,15.0,Rush Creek,Storm Water Inlet Drain
OCRC_264,Rush Creek,Ottawa County Water Resource Commissioner,42.881299467699996,-85.7989074774,Ottawa County Water Resource Commissioner,15.0,Rush Creek,Storm Water Inlet Drain
OCRC_614,Sand Creek,Ottawa County Water Resource Commissioner,43.015600908100005,-85.7990605273,Ottawa County Water Resource Commissioner,15.0,Sand Creek,Storm Water Inlet Drain
OCRC_611,Sand Creek,Ottawa County Water Resource Commissioner,43.016170698900005,-85.7991393166,Ottawa County Water Resource Commissioner,15.0,Sand Creek,Storm Water Inlet Drain
OCRC_613,Sand Creek,Ottawa County Water Resource Commissioner,43.0156075164,-85.7992944195,Ottawa County Water Resource Commissioner,15.0,Sand Creek,Storm Water Inlet Drain
OCRC_612,Sand Creek,Ottawa County Water Resource Commissioner,43.0161751687,-85.79935368310001,Ottawa County Water Resource Commissioner,15.0,Sand Creek,Storm Water Inlet Drain
OCRC_258,Rush Creek,Ottawa County Water Resource Commissioner,42.8816156286,-85.7998373584,Ottawa County Water Resource Commissioner,15.0,Rush Creek,Storm Water Inlet Drain
OCRC_259,Rush Creek,Ottawa County Water Resource Commissioner,42.8813712369,-85.7998731646,Ottawa County Water Resource Commissioner,15.0,Rush Creek,Storm Water Inlet Drain
OCRC_317,Rush Creek,Ottawa County Water Resource Commissioner,42.8636120915,-85.8015981413,Ottawa County Water Resource Commissioner,15.0,Rush Creek,Storm Water Inlet Drain
OCRC_318,Rush Creek,Ottawa County Water Resource Commissioner,42.8634396437,-85.8016718673,Ottawa County Water Resource Commissioner,15.0,Rush Creek,Storm Water Inlet Drain
OCRC_239,Rush Creek,Ottawa County Water Resource Commissioner,42.8706618835,-85.8017416385,Ottawa County Water Resource Commissioner,15.0,Rush Creek,Storm Water Inlet Drain
OCRC_237,Rush Creek,Ottawa County Water Resource Commissioner,42.8718962313,-85.8017909745,Ottawa County Water Resource Commissioner,15.0,Rush Creek,Storm Water Inlet Drain
OCRC_321,Rush Creek,Ottawa County Water Resource Commissioner,42.856093870100004,-85.80179865779999,Ottawa County Water Resource Commissioner,15.0,Rush Creek,Storm Water Inlet Drain
OCRC_240,Rush Creek,Ottawa County Water Resource Commissioner,42.8706884698,-85.8020531776,Ottawa County Water Resource Commissioner,15.0,Rush Creek,Storm Water Inlet Drain
OCRC_319,Rush Creek,Ottawa County Water Resource Commissioner,42.8564573038,-85.802072598,Ottawa County Water Resource Commissioner,15.0,Rush Creek,Storm Water Inlet Drain
OCRC_320,Rush Creek,Ottawa County Water Resource Commissioner,42.8562238278,-85.8020736631,Ottawa County Water Resource Commissioner,15.0,Rush Creek,Storm Water Inlet Drain
OCRC_242,Rush Creek,Ottawa County Water Resource Commissioner,42.8746291067,-85.8020996161,Ottawa County Water Resource Commissioner,15.0,Rush Creek,Storm Water Inlet Drain
OCRC_238,Rush Creek,Ottawa County Water Resource Commissioner,42.8719075754,-85.8021021664,Ottawa County Water Resource Commissioner,15.0,Rush Creek,Storm Water Inlet Drain
OCRC_241,Rush Creek,Ottawa County Water Resource Commissioner,42.874371734499995,-85.8021066054,Ottawa County Water Resource Commissioner,15.0,Rush Creek,Storm Water Inlet Drain
OCRC_316,Rush Creek,Ottawa County Water Resource Commissioner,42.8680167602,-85.8021795266,Ottawa County Water Resource Commissioner,15.0,Rush Creek,Storm Water Inlet Drain
OCRC_315,Rush Creek,Ottawa County Water Resource Commissioner,42.8681585175,-85.80227349489999,Ottawa County Water Resource Commissioner,15.0,Rush Creek,Storm Water Inlet Drain
OCRC_273,Rush Creek,Ottawa County Water Resource Commissioner,42.8818222488,-85.80297593520001,Ottawa County Water Resource Commissioner,15.0,Rush Creek,Storm Water Inlet Drain
OCRC_272,Rush Creek,Ottawa County Water Resource Commissioner,42.8821682133,-85.8041665519,Ottawa County Water Resource Commissioner,15.0,Rush Creek,Storm Water Inlet Drain
OCRC_271,Rush Creek,Ottawa County Water Resource Commissioner,42.8819902866,-85.8042515682,Ottawa County Water Resource Commissioner,15.0,Rush Creek,Storm Water Inlet Drain
OCRC_59,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,42.9215775284,-85.8124197809,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_58,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,42.921733626999995,-85.8124338012,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_236,Rush Creek,Ottawa County Water Resource Commissioner,42.8963634618,-85.81315587,Ottawa County Water Resource Commissioner,15.0,Rush Creek,Storm Water Inlet Drain
OCRC_235,Rush Creek,Ottawa County Water Resource Commissioner,42.8962197826,-85.81321472260001,Ottawa County Water Resource Commissioner,15.0,Rush Creek,Storm Water Inlet Drain
OCRC_233,Rush Creek,Ottawa County Water Resource Commissioner,42.8962027838,-85.81455962449999,Ottawa County Water Resource Commissioner,15.0,Rush Creek,Storm Water Inlet Drain
OCRC_234,Rush Creek,Ottawa County Water Resource Commissioner,42.8963571086,-85.8145632345,Ottawa County Water Resource Commissioner,15.0,Rush Creek,Storm Water Inlet Drain
OCRC_60,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,42.921706998000005,-85.8154464389,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_61,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,42.9215773764,-85.81544859,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_650,Sand Creek,Ottawa County Water Resource Commissioner,43.036530165500004,-85.8157118676,Ottawa County Water Resource Commissioner,15.0,Sand Creek,Storm Water Inlet Drain
OCRC_649,Sand Creek,Ottawa County Water Resource Commissioner,43.036441271499996,-85.81577148390001,Ottawa County Water Resource Commissioner,15.0,Sand Creek,Storm Water Inlet Drain
OCRC_232,Rush Creek,Ottawa County Water Resource Commissioner,42.8963513286,-85.8159239547,Ottawa County Water Resource Commissioner,15.0,Rush Creek,Storm Water Inlet Drain
OCRC_231,Rush Creek,Ottawa County Water Resource Commissioner,42.8962082385,-85.8159361569,Ottawa County Water Resource Commissioner,15.0,Rush Creek,Storm Water Inlet Drain
OCRC_53,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,42.9215738459,-85.8163301825,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_52,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,42.9216919706,-85.8163329503,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_652,Sand Creek,Ottawa County Water Resource Commissioner,43.03673954479999,-85.8164864376,Ottawa County Water Resource Commissioner,15.0,Sand Creek,Storm Water Inlet Drain
OCRC_651,Sand Creek,Ottawa County Water Resource Commissioner,43.036650978500006,-85.8165200807,Ottawa County Water Resource Commissioner,15.0,Sand Creek,Storm Water Inlet Drain
OCRC_57,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,42.921578852399996,-85.81774098060001,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_56,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,42.9216741142,-85.81774321489999,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_230,Rush Creek,Ottawa County Water Resource Commissioner,42.8963411994,-85.8180777575,Ottawa County Water Resource Commissioner,15.0,Rush Creek,Storm Water Inlet Drain
OCRC_229,Rush Creek,Ottawa County Water Resource Commissioner,42.8961860863,-85.8181363306,Ottawa County Water Resource Commissioner,15.0,Rush Creek,Storm Water Inlet Drain
OCRC_654,Sand Creek,Ottawa County Water Resource Commissioner,43.0372293526,-85.81818502600001,Ottawa County Water Resource Commissioner,15.0,Sand Creek,Storm Water Inlet Drain
OCRC_653,Sand Creek,Ottawa County Water Resource Commissioner,43.037117812700004,-85.8182457308,Ottawa County Water Resource Commissioner,15.0,Sand Creek,Storm Water Inlet Drain
OCRC_54,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,42.9216726656,-85.8190605102,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_55,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,42.9215580228,-85.8190837506,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_228,Rush Creek,Ottawa County Water Resource Commissioner,42.89631754,-85.8194924926,Ottawa County Water Resource Commissioner,15.0,Rush Creek,Storm Water Inlet Drain
OCRC_227,Rush Creek,Ottawa County Water Resource Commissioner,42.8961910048,-85.8195517329,Ottawa County Water Resource Commissioner,15.0,Rush Creek,Storm Water Inlet Drain
OCRC_648,Sand Creek,Ottawa County Water Resource Commissioner,43.0383301213,-85.8196755521,Ottawa County Water Resource Commissioner,15.0,Sand Creek,Storm Water Inlet Drain
OCRC_655,Sand Creek,Ottawa County Water Resource Commissioner,43.0378094492,-85.8203469196,Ottawa County Water Resource Commissioner,15.0,Sand Creek,Storm Water Inlet Drain
OCRC_656,Sand Creek,Ottawa County Water Resource Commissioner,43.0377195883,-85.8203886462,Ottawa County Water Resource Commissioner,15.0,Sand Creek,Storm Water Inlet Drain
OCRC_647,Sand Creek,Ottawa County Water Resource Commissioner,43.0386018448,-85.8204159029,Ottawa County Water Resource Commissioner,15.0,Sand Creek,Storm Water Inlet Drain
OCRC_646,Sand Creek,Ottawa County Water Resource Commissioner,43.0385301534,-85.8204337007,Ottawa County Water Resource Commissioner,15.0,Sand Creek,Storm Water Inlet Drain
OCRC_51,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,42.9215461083,-85.8206238099,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_50,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,42.9216566119,-85.8206264068,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_645,Sand Creek,Ottawa County Water Resource Commissioner,43.0388306556,-85.8211584972,Ottawa County Water Resource Commissioner,15.0,Sand Creek,Storm Water Inlet Drain
OCRC_644,Sand Creek,Ottawa County Water Resource Commissioner,43.0387372016,-85.8212017624,Ottawa County Water Resource Commissioner,15.0,Sand Creek,Storm Water Inlet Drain
OCRC_657,Sand Creek,Ottawa County Water Resource Commissioner,43.0381445939,-85.82153367869999,Ottawa County Water Resource Commissioner,15.0,Sand Creek,Storm Water Inlet Drain
OCRC_658,Sand Creek,Ottawa County Water Resource Commissioner,43.0380728406,-85.821556345,Ottawa County Water Resource Commissioner,15.0,Sand Creek,Storm Water Inlet Drain
OCRC_643,Sand Creek,Ottawa County Water Resource Commissioner,43.039085775100006,-85.8220803364,Ottawa County Water Resource Commissioner,15.0,Sand Creek,Storm Water Inlet Drain
OCRC_642,Sand Creek,Ottawa County Water Resource Commissioner,43.0390137953,-85.822120859,Ottawa County Water Resource Commissioner,15.0,Sand Creek,Storm Water Inlet Drain
OCRC_299,Rush Creek,Ottawa County Water Resource Commissioner,42.8635605753,-85.8229460434,Ottawa County Water Resource Commissioner,15.0,Rush Creek,Storm Water Inlet Drain
OCRC_300,Rush Creek,Ottawa County Water Resource Commissioner,42.8636541932,-85.8230026504,Ottawa County Water Resource Commissioner,15.0,Rush Creek,Storm Water Inlet Drain
OCRC_659,Sand Creek,Ottawa County Water Resource Commissioner,43.038314065600005,-85.8230567291,Ottawa County Water Resource Commissioner,15.0,Sand Creek,Storm Water Inlet Drain
OCRC_660,Sand Creek,Ottawa County Water Resource Commissioner,43.0382282085,-85.82306444689999,Ottawa County Water Resource Commissioner,15.0,Sand Creek,Storm Water Inlet Drain
OCRC_641,Sand Creek,Ottawa County Water Resource Commissioner,43.039411297700006,-85.8231792166,Ottawa County Water Resource Commissioner,15.0,Sand Creek,Storm Water Inlet Drain
OCRC_640,Sand Creek,Ottawa County Water Resource Commissioner,43.0393298328,-85.8232162667,Ottawa County Water Resource Commissioner,15.0,Sand Creek,Storm Water Inlet Drain
OCRC_639,Sand Creek,Ottawa County Water Resource Commissioner,43.0392858771,-85.82367639430001,Ottawa County Water Resource Commissioner,15.0,Sand Creek,Storm Water Inlet Drain
OCRC_662,Sand Creek,Ottawa County Water Resource Commissioner,43.038226623,-85.8240338124,Ottawa County Water Resource Commissioner,15.0,Sand Creek,Storm Water Inlet Drain
OCRC_661,Sand Creek,Ottawa County Water Resource Commissioner,43.03831223270001,-85.82404557560001,Ottawa County Water Resource Commissioner,15.0,Sand Creek,Storm Water Inlet Drain
OCRC_638,Sand Creek,Ottawa County Water Resource Commissioner,43.0398953116,-85.8248339535,Ottawa County Water Resource Commissioner,15.0,Sand Creek,Storm Water Inlet Drain
OCRC_637,Sand Creek,Ottawa County Water Resource Commissioner,43.0397945468,-85.824890032,Ottawa County Water Resource Commissioner,15.0,Sand Creek,Storm Water Inlet Drain
OCRC_225,Rush Creek,Ottawa County Water Resource Commissioner,42.885466633200004,-85.8250429844,Ottawa County Water Resource Commissioner,15.0,Rush Creek,Storm Water Inlet Drain
OCRC_226,Rush Creek,Ottawa County Water Resource Commissioner,42.88523209,-85.825053009,Ottawa County Water Resource Commissioner,15.0,Rush Creek,Storm Water Inlet Drain
OCRC_668,Sand Creek,Ottawa County Water Resource Commissioner,43.0364921311,-85.8263497452,Ottawa County Water Resource Commissioner,15.0,Sand Creek,Storm Water Inlet Drain
OCRC_667,Sand Creek,Ottawa County Water Resource Commissioner,43.0365813852,-85.82635591430001,Ottawa County Water Resource Commissioner,15.0,Sand Creek,Storm Water Inlet Drain
OCRC_669,Sand Creek,Ottawa County Water Resource Commissioner,43.037028619,-85.8265450993,Ottawa County Water Resource Commissioner,15.0,Sand Creek,Storm Water Inlet Drain
OCRC_671,Sand Creek,Ottawa County Water Resource Commissioner,43.0347192668,-85.8269045503,Ottawa County Water Resource Commissioner,15.0,Sand Creek,Storm Water Inlet Drain
OCRC_220,Rush Creek,Ottawa County Water Resource Commissioner,42.8935203681,-85.8270056598,Ottawa County Water Resource Commissioner,15.0,Rush Creek,Storm Water Inlet Drain
OCRC_670,Sand Creek,Ottawa County Water Resource Commissioner,43.034672755,-85.8270495833,Ottawa County Water Resource Commissioner,15.0,Sand Creek,Storm Water Inlet Drain
OCRC_218,Rush Creek,Ottawa County Water Resource Commissioner,42.8943016374,-85.8271640616,Ottawa County Water Resource Commissioner,15.0,Rush Creek,Storm Water Inlet Drain
OCRC_666,Sand Creek,Ottawa County Water Resource Commissioner,43.036484730299996,-85.82716550239999,Ottawa County Water Resource Commissioner,15.0,Sand Creek,Storm Water Inlet Drain
OCRC_665,Sand Creek,Ottawa County Water Resource Commissioner,43.0365859433,-85.8271678962,Ottawa County Water Resource Commissioner,15.0,Sand Creek,Storm Water Inlet Drain
OCRC_219,Rush Creek,Ottawa County Water Resource Commissioner,42.8934317566,-85.8272290724,Ottawa County Water Resource Commissioner,15.0,Rush Creek,Storm Water Inlet Drain
